folder_nums,ksl_sen
2,"['반지', '잃어버리다', '실종']"
2,"['반지', '사라지다', '실종']"
2,"['반지', '찾다', '실종']"
2,"['반지', '실종', '잃어버리다']"
2,"['반지', '사라지다', '실종']"
2,"['반지', '사라지다', '실종']"
2,"['반지', '찾다', '실종']"
2,"['반지', '없다', '실종']"
2,"['반지', '잃어버리다', '실종']"
2,"['반지', '없다', '실종']"
2,"['반지', '사라지다', '실종']"
2,"['반지', '없다', '실종']"
2,"['반지', '잃어버리다', '실종']"
2,"['노트북', '없다', '잃어버리다']"
2,"['노트북', '실종']"
2,"['노트북', '잃어버리다']"
2,"['노트북', '실종']"
2,"['반지', '실종', '잃어버리다']"
2,"['반지', '실종', '잃어버리다']"
2,"['반지', '실종', '잃어버리다']"
2,"['노트북', '실종']"
2,"['노트북', '없다', '잃어버리다']"
2,"['노트북', '잃어버리다']"
2,"['노트북', '실종']"
2,"['노트북', '실종']"
2,"['노트북', '없다', '잃어버리다']"
2,"['노트북', '없다', '잃어버리다']"
2,"['노트북', '잃어버리다']"
2,"['노트북', '없다', '실종']"
2,"['노트북', '잃어버리다']"
2,"['노트북', '잃어버리다']"
2,"['반지', '실종', '잃어버리다']"
2,"['노트북', '없다', '잃어버리다']"
2,['불편하다']
2,['불편하다']
2,"['노트북', '찾다', '실종']"
2,"['노트북', '사라지다', '실종']"
2,"['노트북', '찾다', '실종']"
2,['불편하다']
2,"['노트북', '찾다', '실종']"
2,"['노트북', '찾다', '실종']"
2,"['노트북', '없다', '실종']"
2,['불편하다']
2,['불편하다']
2,"['노트북', '없다', '실종']"
2,"['노트북', '사라지다', '실종']"
2,"['노트북', '사라지다', '실종']"
2,"['노트북', '찾다', '실종']"
2,['불편하다']
2,['불편하다']
2,"['노트북', '없다', '실종']"
2,"['노트북', '없다', '실종']"
2,"['노트북', '사라지다', '실종']"
2,"['노트북', '사라지다', '실종']"
2,['화나다']
2,['화나다']
2,"['빨리', '접근']"
2,['화나다']
2,['화나다']
2,['화나다']
2,['불편하다']
2,['불편하다']
2,"['빨리', '접근']"
2,['화나다']
2,['화나다']
2,['화나다']
2,['화나다']
2,"['빨리', '접근']"
2,['불편하다']
2,"['빨리', '접근']"
2,['화나다']
2,"['접근', '도착']"
2,"['접근', '도착']"
2,"['빨리', '접근']"
2,"['접근', '도착', '가능']"
2,"['빨리', '접근', '가능']"
2,"['접근', '도착', '가능']"
2,"['접근', '도착', '가능']"
2,"['빨리', '접근', '되다']"
2,"['빨리', '접근', '되다']"
2,"['접근', '도착']"
2,"['접근', '도착']"
2,"['빨리', '접근', '가능']"
2,"['빨리', '접근', '되다']"
2,"['접근', '도착']"
2,"['빨리', '접근', '가능']"
2,"['빨리', '접근', '되다']"
2,"['빨리', '접근', '되다']"
2,"['빨리', '접근', '가능']"
2,"['빨리', '접근', '가능']"
2,"['빨리', '접근', '가능']"
2,"['빨리', '접근']"
2,"['빨리', '접근']"
2,"['접근', '도착', '되다']"
2,"['빨리', '접근']"
2,"['빨리', '접근', '가능']"
2,"['접근', '도착', '되다']"
2,"['접근', '도착', '가능']"
2,"['접근', '도착', '되다']"
2,"['빨리', '접근']"
2,"['접근', '도착', '되다']"
2,"['접근', '도착', '되다']"
2,"['빨리', '접근', '가능']"
2,"['빨리', '접근', '가능']"
2,"['빨리', '접근']"
2,"['접근', '도착', '가능']"
2,"['접근', '도착', '되다']"
2,"['빨리', '접근', '되다']"
2,"['빨리', '접근', '되다']"
2,"['빨리', '접근', '가능']"
2,"['접근', '도착']"
2,"['접근', '도착', '가능']"
2,"['접근', '도착', '가능']"
2,"['빨리', '접근', '되다']"
2,"['접근', '도착', '되다']"
2,"['접근', '도착']"
2,"['접근', '도착']"
2,"['접근', '도착', '되다']"
2,"['빨리', '접근', '되다']"
2,"['접근', '도착', '가능']"
2,"['노트북', '잃어버리다', '실종']"
2,"['접근', '도착']"
2,"['접근', '도착', '가능']"
2,"['접근', '도착']"
2,"['접근', '도착', '가능']"
2,"['빨리', '접근', '되다']"
2,"['접근', '도착', '되다']"
2,"['접근', '도착', '되다']"
2,"['보청기', '없다', '잃어버리다']"
2,"['보청기', '없다', '잃어버리다']"
2,"['보청기', '잃어버리다']"
2,"['노트북', '잃어버리다', '실종']"
2,"['노트북', '실종', '잃어버리다']"
2,"['노트북', '실종', '잃어버리다']"
2,"['보청기', '없다', '잃어버리다']"
2,"['보청기', '잃어버리다']"
2,"['보청기', '잃어버리다']"
2,"['노트북', '실종', '잃어버리다']"
2,"['보청기', '잃어버리다']"
2,"['노트북', '잃어버리다', '실종']"
2,"['보청기', '잃어버리다']"
2,"['노트북', '잃어버리다', '실종']"
2,"['노트북', '실종', '잃어버리다']"
2,"['노트북', '실종', '잃어버리다']"
2,"['노트북', '잃어버리다', '실종']"
2,"['보청기', '실종']"
2,['끝']
2,"['보청기', '없다', '실종']"
2,"['보청기', '실종']"
2,['끝']
2,"['보청기', '찾다', '실종']"
2,"['보청기', '없다', '잃어버리다']"
2,"['보청기', '찾다', '실종']"
2,"['보청기', '없다', '실종']"
2,"['보청기', '실종']"
2,"['보청기', '없다', '실종']"
2,"['보청기', '찾다', '실종']"
2,"['보청기', '없다', '잃어버리다']"
2,"['보청기', '실종']"
2,"['보청기', '없다', '실종']"
2,"['보청기', '찾다', '실종']"
2,"['보청기', '찾다', '실종']"
2,"['보청기', '실종']"
2,"['보청기', '없다', '실종']"
2,['끝']
2,['끝']
2,['수고']
2,['끝']
2,['수고']
2,['수고']
2,['수고']
2,['수고']
2,"['편지', '저기', '곳', '다음', '내리다']"
2,"['편지', '다음', '여기']"
2,"['편지', '다음', '여기']"
2,"['편지', '저기', '곳', '다음', '내리다']"
2,"['경찰', '저기', '곳', '다음', '도착', '차내리다']"
2,"['편지', '저기', '곳', '다음', '내리다']"
2,"['경찰', '저기', '곳', '다음', '도착', '차내리다']"
2,"['편지', '저기', '곳', '다음', '내리다']"
2,"['편지', '저기', '곳', '다음', '내리다']"
2,"['편지', '저기', '곳', '다음', '내리다']"
2,"['편지', '다음', '여기']"
2,"['편지', '저기', '곳', '다음', '차내리다']"
2,"['경찰', '저기', '곳', '다음', '도착', '차내리다']"
2,"['편지', '저기', '곳', '다음', '내리다']"
2,"['경찰', '저기', '곳', '다음', '도착', '차내리다']"
2,"['편지', '다음', '여기']"
2,"['편지', '저기', '곳', '다음']"
2,"['편지', '저기', '곳', '다음', '도착', '내리다']"
2,"['편지', '저기', '곳', '다음', '차내리다']"
2,"['편지', '저기', '곳', '다음', '차내리다']"
2,"['편지', '저기', '곳', '다음', '차내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '내리다']"
2,"['편지', '저기', '곳', '다음', '차내리다']"
2,"['편지', '저기', '곳', '다음']"
2,"['편지', '저기', '곳', '다음', '도착', '내리다']"
2,"['편지', '저기', '곳', '다음', '차내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '내리다']"
2,"['편지', '저기', '곳', '다음', '차내리다']"
2,"['편지', '저기', '곳', '다음']"
2,"['편지', '저기', '곳', '다음', '차내리다']"
2,"['편지', '저기', '곳', '다음', '차내리다']"
2,"['편지', '저기', '곳', '다음', '차내리다']"
2,"['편지', '저기', '곳', '다음']"
2,"['편지', '저기', '곳', '다음']"
2,"['편지', '저기', '곳', '다음', '도착', '내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '차내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '차내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '차내리다']"
2,"['신호등', '다음', '내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '차내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '차내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '차내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '차내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '차내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '차내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '차내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '내리다']"
2,"['편지', '저기', '곳', '다음', '도착', '내리다']"
2,['힘들다']
2,"['신호등', '다음', '내리다']"
2,"['신호등', '다음', '내리다']"
2,['힘들다']
2,['힘들다']
2,['힘들다']
2,"['신호등', '다음', '차내리다']"
2,"['신호등', '다음', '내리다']"
2,"['신호등', '다음', '내리다']"
2,"['신호등', '다음', '차내리다']"
2,"['신호등', '다음', '내리다']"
2,"['신호등', '다음', '내리다']"
2,"['신호등', '다음', '내리다']"
2,"['신호등', '다음', '내리다']"
2,['힘들다']
2,"['신호등', '다음', '내리다']"
2,"['신호등', '다음', '도착', '내리다']"
2,"['신호등', '다음', '곳']"
2,"['신호등', '다음', '도착', '차내리다']"
2,"['신호등', '다음', '차내리다']"
2,"['신호등', '다음', '곳']"
2,"['신호등', '다음', '도착', '내리다']"
2,"['신호등', '다음', '차내리다']"
2,"['신호등', '다음', '곳']"
2,"['신호등', '다음', '도착', '내리다']"
2,"['신호등', '다음', '곳']"
2,"['신호등', '다음', '도착', '내리다']"
2,"['신호등', '다음', '곳']"
2,"['신호등', '다음', '도착', '내리다']"
2,"['신호등', '다음', '도착', '내리다']"
2,"['신호등', '다음', '차내리다']"
2,"['신호등', '다음', '도착', '내리다']"
2,"['신호등', '다음', '도착', '내리다']"
2,"['신호등', '다음', '도착', '내리다']"
2,"['신호등', '다음', '도착', '내리다']"
2,"['신호등', '다음', '도착', '차내리다']"
2,"['신호등', '다음', '도착', '차내리다']"
2,"['신호등', '다음', '도착', '차내리다']"
2,"['신호등', '다음', '도착', '차내리다']"
2,"['신호등', '다음', '여기']"
2,"['신호등', '다음', '여기']"
2,"['신호등', '다음', '도착', '차내리다']"
2,"['신호등', '다음', '여기']"
2,"['신호등', '다음', '도착', '차내리다']"
2,"['터널', '다음', '내리다']"
2,"['신호등', '다음', '도착', '차내리다']"
2,"['터널', '다음', '내리다']"
2,"['신호등', '다음', '여기']"
2,"['신호등', '다음', '여기']"
2,"['터널', '다음', '내리다']"
2,"['신호등', '다음', '도착', '차내리다']"
2,"['터널', '다음', '내리다']"
2,"['신호등', '다음', '도착', '차내리다']"
2,"['터널', '다음', '곳']"
2,"['터널', '다음', '차내리다']"
2,"['터널', '다음', '차내리다']"
2,"['터널', '다음', '차내리다']"
2,"['터널', '다음', '내리다']"
2,"['터널', '다음', '차내리다']"
2,"['터널', '다음', '차내리다']"
2,"['터널', '다음', '차내리다']"
2,"['터널', '다음', '내리다']"
2,"['터널', '다음', '내리다']"
2,"['터널', '다음', '내리다']"
2,"['터널', '다음', '차내리다']"
2,"['터널', '다음', '차내리다']"
2,"['터널', '다음', '내리다']"
2,"['터널', '다음', '차내리다']"
2,"['터널', '다음', '차내리다']"
2,"['터널', '다음', '내리다']"
2,"['터널', '다음', '곳']"
2,"['터널', '다음', '곳']"
2,"['터널', '다음', '도착', '내리다']"
2,"['터널', '다음', '도착', '내리다']"
2,"['터널', '다음', '도착', '내리다']"
2,"['터널', '다음', '도착', '내리다']"
2,"['터널', '다음', '곳']"
2,"['터널', '다음', '곳']"
2,"['터널', '다음', '도착', '차내리다']"
2,"['터널', '다음', '도착', '내리다']"
2,"['터널', '다음', '도착', '내리다']"
2,"['터널', '다음', '도착', '내리다']"
2,"['터널', '다음', '도착', '내리다']"
2,"['터널', '다음', '도착', '내리다']"
2,"['터널', '다음', '도착', '차내리다']"
2,"['터널', '다음', '도착', '내리다']"
2,"['터널', '다음', '도착', '차내리다']"
2,"['터널', '다음', '도착', '차내리다']"
2,"['터널', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '내리다']"
2,"['터널', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '내리다']"
2,"['지하철', '곳', '다음', '내리다']"
2,"['터널', '다음', '도착', '차내리다']"
2,"['터널', '다음', '여기']"
2,"['터널', '다음', '여기']"
2,"['지하철', '곳', '다음', '내리다']"
2,"['지하철', '곳', '다음', '내리다']"
2,"['터널', '다음', '여기']"
2,"['터널', '다음', '여기']"
2,"['지하철', '곳', '다음', '내리다']"
2,"['지하철', '곳', '다음', '내리다']"
2,"['터널', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '내리다']"
2,"['터널', '다음', '여기']"
2,"['터널', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '내리다']"
2,"['지하철', '곳', '다음', '내리다']"
2,"['터널', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '차내리다']"
2,"['지하철', '곳', '다음', '도착', '내리다']"
2,"['지하철', '곳', '다음', '곳']"
2,"['지하철', '곳', '다음', '곳']"
2,"['지하철', '곳', '다음', '차내리다']"
2,"['지하철', '곳', '다음', '차내리다']"
2,"['지하철', '곳', '다음', '차내리다']"
2,"['지하철', '곳', '다음', '곳']"
2,"['지하철', '곳', '다음', '도착', '내리다']"
2,"['지하철', '곳', '다음', '도착', '내리다']"
2,"['지하철', '곳', '다음', '곳']"
2,"['지하철', '곳', '다음', '차내리다']"
2,"['지하철', '곳', '다음', '곳']"
2,"['지하철', '곳', '다음', '차내리다']"
2,"['지하철', '곳', '다음', '차내리다']"
2,"['지하철', '곳', '다음', '차내리다']"
2,"['지하철', '곳', '다음', '차내리다']"
2,"['지하철', '곳', '다음', '차내리다']"
2,"['지하철', '곳', '다음', '도착', '내리다']"
2,"['지하철', '곳', '다음', '도착', '내리다']"
2,"['지하철', '곳', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '여기']"
2,"['지하철', '곳', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '여기']"
2,"['지하철', '곳', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '도착', '내리다']"
2,"['지하철', '곳', '다음', '도착', '내리다']"
2,"['지하철', '곳', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '여기']"
2,"['지하철', '곳', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '여기']"
2,"['지하철', '곳', '다음', '도착', '내리다']"
2,"['지하철', '곳', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '도착', '내리다']"
2,"['지하철', '곳', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '도착', '내리다']"
2,"['지하철', '곳', '다음', '도착', '차내리다']"
2,"['지하철', '곳', '다음', '도착', '차내리다']"
2,"['군청', '곳', '다음', '내리다']"
2,"['군청', '곳', '다음', '차내리다']"
2,"['지하철', '곳', '다음', '여기']"
2,"['군청', '곳', '다음', '내리다']"
2,"['군청', '곳', '다음', '내리다']"
2,"['군청', '곳', '다음', '내리다']"
2,"['군청', '곳', '다음', '차내리다']"
2,"['군청', '곳', '다음', '차내리다']"
2,"['군청', '곳', '다음', '차내리다']"
2,"['군청', '곳', '다음', '내리다']"
2,"['군청', '곳', '다음', '차내리다']"
2,"['군청', '곳', '다음', '내리다']"
2,"['군청', '곳', '다음', '내리다']"
2,"['군청', '곳', '다음', '차내리다']"
2,"['군청', '곳', '다음', '내리다']"
2,"['군청', '곳', '다음', '내리다']"
2,"['군청', '곳', '다음', '내리다']"
2,"['군청', '곳', '다음', '도착', '내리다']"
2,"['군청', '곳', '다음', '곳']"
2,"['군청', '곳', '다음', '도착', '내리다']"
2,"['군청', '곳', '다음', '도착', '내리다']"
2,"['군청', '곳', '다음', '차내리다']"
2,"['군청', '곳', '다음', '차내리다']"
2,"['군청', '곳', '다음', '곳']"
2,"['군청', '곳', '다음', '도착', '내리다']"
2,"['군청', '곳', '다음', '도착', '내리다']"
2,"['군청', '곳', '다음', '도착', '내리다']"
2,"['군청', '곳', '다음', '도착', '내리다']"
2,"['군청', '곳', '다음', '차내리다']"
2,"['군청', '곳', '다음', '곳']"
2,"['군청', '곳', '다음', '곳']"
2,"['군청', '곳', '다음', '차내리다']"
2,"['군청', '곳', '다음', '도착', '내리다']"
2,"['군청', '곳', '다음', '곳']"
2,"['군청', '곳', '다음', '도착', '차내리다']"
2,"['군청', '곳', '다음', '도착', '차내리다']"
2,"['군청', '곳', '다음', '여기']"
2,"['군청', '곳', '다음', '여기']"
2,"['군청', '곳', '다음', '여기']"
2,"['군청', '곳', '다음', '여기']"
2,"['군청', '곳', '다음', '도착', '차내리다']"
2,"['군청', '곳', '다음', '도착', '차내리다']"
2,"['군청', '곳', '다음', '도착', '차내리다']"
2,"['군청', '곳', '다음', '여기']"
2,"['병원', '다음', '여기']"
2,"['병원', '다음', '여기']"
2,"['군청', '곳', '다음', '도착', '내리다']"
2,"['군청', '곳', '다음', '도착', '차내리다']"
2,"['군청', '곳', '다음', '도착', '차내리다']"
2,"['군청', '곳', '다음', '도착', '차내리다']"
